"No.","Time","Source","Destination","Protocol","Length","Info"
"932","233.908746639","api.ad.intl.xiaomi.com","192.168.100.144","TCP","66","https(443)  >  34694 [FIN, ACK] Seq=4453 Ack=3255 Win=35840 Len=0 TSval=3040775219 TSecr=9349126"
"933","233.951368761","192.168.100.144","api.ad.intl.xiaomi.com","TCP","66","34694  >  https(443) [ACK] Seq=3255 Ack=4453 Win=102144 Len=0 TSval=9365375 TSecr=3040775219"
"934","233.968219059","api.ad.intl.xiaomi.com","192.168.100.144","TCP","66","[TCP Retransmission] https(443)  >  34694 [FIN, ACK] Seq=4453 Ack=3255 Win=35840 Len=0 TSval=3040775279 TSecr=9349126"
"935","233.971596554","192.168.100.144","api.ad.intl.xiaomi.com","TCP","78","34694  >  https(443) [ACK] Seq=3255 Ack=4454 Win=102144 Len=0 TSval=9365380 TSecr=3040775279 SLE=4453 SRE=4454"
"936","239.095330654","XiaomiCo_e2:2c:1c","HewlettP_e1:a9:74","ARP","60","Who has 192.168.100.1? Tell 192.168.100.144"
"937","239.095489803","HewlettP_e1:a9:74","XiaomiCo_e2:2c:1c","ARP","60","192.168.100.1 is at 5c:b9:01:e1:a9:74"
"938","246.943576116","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [FIN, ACK] Seq=2279 Ack=7401 Win=110336 Len=0 TSval=9368617 TSecr=1033411395"
"939","246.958182465","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  37744 [FIN, ACK] Seq=7401 Ack=2280 Win=70656 Len=0 TSval=1033500413 TSecr=9368617"
"940","246.961497051","192.168.100.144","www.googleapis.com","TCP","66","37744  >  https(443) [ACK] Seq=2280 Ack=7402 Win=110336 Len=0 TSval=9368627 TSecr=1033500413"
"941","247.001558132","192.168.100.144","googleads.g.doubleclick.net","TCP","66","54450  >  https(443) [FIN, ACK] Seq=1617 Ack=182609 Win=459264 Len=0 TSval=9368637 TSecr=3430299179"
"942","247.016522259","googleads.g.doubleclick.net","192.168.100.144","TCP","66","https(443)  >  54450 [FIN, ACK] Seq=182609 Ack=1618 Win=68864 Len=0 TSval=3430533856 TSecr=9368637"
"943","247.019472649","192.168.100.144","googleads.g.doubleclick.net","TCP","66","54450  >  https(443) [ACK] Seq=1618 Ack=182610 Win=459264 Len=0 TSval=9368642 TSecr=3430533856"
"944","247.889409351","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  46000 [FIN, ACK] Seq=744 Ack=2189 Win=394 Len=0 TSval=1830043107 TSecr=9308862"
"945","248.103981224","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38454  >  https(443) [FIN, ACK] Seq=1090 Ack=5467 Win=101888 Len=0 TSval=9368913 TSecr=776857435"
"946","248.112723094","www.googleapis.com","192.168.100.144","TCP","66","[TCP Retransmission] https(443)  >  46000 [FIN, ACK] Seq=744 Ack=2189 Win=394 Len=0 TSval=1830043331 TSecr=9308862"
"947","248.115595660","192.168.100.144","www.googleapis.com","TCP","78","46000  >  https(443) [ACK] Seq=2189 Ack=745 Win=405 Len=0 TSval=9368916 TSecr=1830043331 SLE=744 SRE=745"
"948","248.118492842","connectivitycheck.gstatic.com","192.168.100.144","TCP","66","https(443)  >  38454 [FIN, ACK] Seq=5467 Ack=1091 Win=68864 Len=0 TSval=776886572 TSecr=9368913"
"949","248.121045716","192.168.100.144","connectivitycheck.gstatic.com","TCP","66","38454  >  https(443) [ACK] Seq=1091 Ack=5468 Win=101888 Len=0 TSval=9368917 TSecr=776886572"
"950","249.068696441","android.l.google.com","192.168.100.144","TCP","66","https(443)  >  58870 [FIN, ACK] Seq=872 Ack=1531 Win=305 Len=0 TSval=3324343032 TSecr=9309153"
"951","249.151228692","192.168.100.144","android.l.google.com","TCP","66","58870  >  https(443) [ACK] Seq=1531 Ack=873 Win=390 Len=0 TSval=9369175 TSecr=3324343032"
"952","250.632796239","192.168.100.144","192.168.100.1","DNS","82","Standard query 0xfc23 A 1224.win.predchamp.com"
"953","250.685925164","192.168.100.1","192.168.100.144","DNS","98","Standard query response 0xfc23 A 1224.win.predchamp.com A 103.146.40.72"
"954","250.766374311","192.168.100.144","216.239.32.36","TLSv1.2","97","Encrypted Alert"
"955","250.766951768","192.168.100.144","216.239.32.36","TCP","66","38966  >  https(443) [FIN, ACK] Seq=32 Ack=2 Win=355 Len=0 TSval=9369579 TSecr=1008160954"
"956","250.781112124","216.239.32.36","192.168.100.144","TCP","60","https(443)  >  38966 [RST] Seq=2 Win=0 Len=0"
"957","250.781993603","216.239.32.36","192.168.100.144","TCP","60","https(443)  >  38966 [RST] Seq=2 Win=0 Len=0"
"958","251.791192144","192.168.100.144","192.168.100.1","DNS","82","Standard query 0xd3af A 1224.win.predchamp.com"
"959","251.791375425","192.168.100.1","192.168.100.144","DNS","98","Standard query response 0xd3af A 1224.win.predchamp.com A 103.146.40.72"
"960","251.882509240","192.168.100.144","1224.win.predchamp.com","TCP","74","41166  >  http(80) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9369858 TSecr=0 WS=256"
"961","251.975011292","192.168.100.144","192.168.100.1","DNS","79","Standard query 0x59aa A accounts.google.com"
"962","251.975134308","192.168.100.1","192.168.100.144","DNS","95","Standard query response 0x59aa A accounts.google.com A 142.250.74.141"
"963","251.987822118","192.168.100.144","accounts.google.com","QUIC","1292","Initial, DCID=b7d78000e8737461, PKN: 1, PING, PING, PADDING, PING, PADDING, PING, PING, CRYPTO, PING, PADDING, PING, PING, PADDING"
"964","252.003632351","accounts.google.com","192.168.100.144","QUIC","1292","Initial, SCID=b7d78000e8737461, PKN: 1, ACK, CRYPTO, PADDING"
"965","252.012996585","accounts.google.com","192.168.100.144","QUIC","1292","Handshake, SCID=b7d78000e8737461"
"966","252.013128649","accounts.google.com","192.168.100.144","QUIC","1292","Handshake, SCID=b7d78000e8737461"
"967","252.015465845","192.168.100.144","accounts.google.com","QUIC","1292","Initial, DCID=b7d78000e8737461, PKN: 2, ACK, PADDING"
"968","252.016927397","192.168.100.144","accounts.google.com","QUIC","83","Handshake, DCID=b7d78000e8737461"
"969","252.030187280","accounts.google.com","192.168.100.144","QUIC","1292","Handshake, SCID=b7d78000e8737461"
"970","252.030223778","accounts.google.com","192.168.100.144","QUIC","838","Protected Payload (KP0)"
"971","252.042714387","192.168.100.144","accounts.google.com","QUIC","83","Handshake, DCID=b7d78000e8737461"
"972","252.060191038","192.168.100.144","1224.win.predchamp.com","TCP","74","41168  >  http(80) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9369902 TSecr=0 WS=256"
"973","252.062056809","192.168.100.144","accounts.google.com","TCP","74","42382  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9369903 TSecr=0 WS=256"
"974","252.068980153","192.168.100.144","accounts.google.com","QUIC","83","Handshake, DCID=b7d78000e8737461"
"975","252.074181576","1224.win.predchamp.com","192.168.100.144","TCP","74","http(80)  >  41166 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=3850181310 TSecr=9369858 WS=512"
"976","252.076767695","accounts.google.com","192.168.100.144","TCP","74","https(443)  >  42382 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=1456137537 TSecr=9369903 WS=256"
"977","252.077381216","192.168.100.144","1224.win.predchamp.com","TCP","66","41166  >  http(80) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9369906 TSecr=3850181310"
"978","252.079800115","192.168.100.144","accounts.google.com","TCP","66","42382  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9369907 TSecr=1456137537"
"979","252.080801469","192.168.100.144","accounts.google.com","TLSv1.3","583","Client Hello"
"980","252.083602824","accounts.google.com","192.168.100.144","QUIC","83","Handshake, SCID=b7d78000e8737461"
"981","252.094828883","192.168.100.144","1224.win.predchamp.com","HTTP","536","GET /abcd HTTP/1.1 "
"982","252.095508933","accounts.google.com","192.168.100.144","TCP","66","https(443)  >  42382 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=1456137556 TSecr=9369907"
"983","252.104206749","accounts.google.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"984","252.104240742","accounts.google.com","192.168.100.144","TCP","1484","https(443)  >  42382 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=1456137565 TSecr=9369907 [TCP segment of a reassembled PDU]"
"985","252.104272007","accounts.google.com","192.168.100.144","TCP","1484","https(443)  >  42382 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=1456137565 TSecr=9369907 [TCP segment of a reassembled PDU]"
"986","252.104272084","accounts.google.com","192.168.100.144","TLSv1.3","281","Application Data"
"987","252.107344799","192.168.100.144","accounts.google.com","TCP","66","42382  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9369914 TSecr=1456137565"
"988","252.107458944","192.168.100.144","accounts.google.com","TCP","66","42382  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9369914 TSecr=1456137565"
"989","252.107885485","192.168.100.144","accounts.google.com","TCP","66","42382  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9369914 TSecr=1456137565"
"990","252.107971709","192.168.100.144","accounts.google.com","TCP","66","42382  >  https(443) [ACK] Seq=518 Ack=4470 Win=99072 Len=0 TSval=9369914 TSecr=1456137565"
"991","252.251993381","1224.win.predchamp.com","192.168.100.144","TCP","74","http(80)  >  41168 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=3850181488 TSecr=9369902 WS=512"
"992","252.255221231","192.168.100.144","1224.win.predchamp.com","TCP","66","41168  >  http(80) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9369951 TSecr=3850181488"
"993","252.286172559","1224.win.predchamp.com","192.168.100.144","TCP","66","http(80)  >  41166 [ACK] Seq=1 Ack=471 Win=43008 Len=0 TSval=3850181522 TSecr=9369911"
"994","252.286250698","1224.win.predchamp.com","192.168.100.144","HTTP","445","HTTP/1.1 301 Moved Permanently  (text/html)"
"995","252.430307165","192.168.100.144","accounts.google.com","TLSv1.3","140","Change Cipher Spec, Application Data"
"996","252.430470918","192.168.100.144","192.168.100.1","DNS","89","Standard query 0x4094 A clientservices.googleapis.com"
"997","252.430488197","192.168.100.144","accounts.google.com","QUIC","125","Handshake, DCID=b7d78000e8737461"
"998","252.430508938","192.168.100.144","accounts.google.com","QUIC","108","Protected Payload (KP0), DCID=b7d78000e8737461"
"999","252.430627013","192.168.100.144","accounts.google.com","QUIC","76","Protected Payload (KP0), DCID=b7d78000e8737461"
"1000","252.430726057","192.168.100.144","accounts.google.com","QUIC","1288","Protected Payload (KP0), DCID=b7d78000e8737461"
"1001","252.430833114","192.168.100.144","accounts.google.com","QUIC","616","Protected Payload (KP0), DCID=b7d78000e8737461"
"1002","252.430844663","192.168.100.144","accounts.google.com","TLSv1.3","158","Application Data"
"1003","252.430861373","192.168.100.144","accounts.google.com","TCP","158","[TCP Retransmission] 42382  >  https(443) [PSH, ACK] Seq=592 Ack=4470 Win=99072 Len=92 TSval=9369979 TSecr=1456137565"
"1004","252.430944199","192.168.100.144","accounts.google.com","QUIC","191","Protected Payload (KP0), DCID=b7d78000e8737461"
"1005","252.442063592","192.168.100.144","1224.win.predchamp.com","TCP","66","41166  >  http(80) [ACK] Seq=471 Ack=380 Win=88832 Len=0 TSval=9369997 TSecr=3850181522"
"1006","252.444481519","accounts.google.com","192.168.100.144","TLSv1.3","990","Application Data, Application Data"
"1007","252.444904726","accounts.google.com","192.168.100.144","TCP","78","https(443)  >  42382 [ACK] Seq=5394 Ack=684 Win=66816 Len=0 TSval=1456137906 TSecr=9369979 SLE=592 SRE=684"
"1008","252.444904854","accounts.google.com","192.168.100.144","TLSv1.3","97","Application Data"
"1009","252.445465332","accounts.google.com","192.168.100.144","QUIC","950","Protected Payload (KP0)"
"1010","252.445498432","accounts.google.com","192.168.100.144","QUIC","135","Protected Payload (KP0)"
"1011","252.446168054","accounts.google.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1012","252.446168166","accounts.google.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1013","252.446168197","accounts.google.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1014","252.449470744","192.168.100.144","accounts.google.com","TCP","66","42382  >  https(443) [ACK] Seq=684 Ack=5394 Win=101888 Len=0 TSval=9369999 TSecr=1456137906"
"1015","252.449470932","192.168.100.144","accounts.google.com","TCP","66","42382  >  https(443) [ACK] Seq=684 Ack=5425 Win=101888 Len=0 TSval=9369999 TSecr=1456137906"
"1016","252.450253620","192.168.100.144","accounts.google.com","QUIC","76","Protected Payload (KP0), DCID=b7d78000e8737461"
"1017","252.451254179","192.168.100.144","accounts.google.com","QUIC","76","Protected Payload (KP0), DCID=b7d78000e8737461"
"1018","252.452256615","192.168.100.144","accounts.google.com","QUIC","75","Protected Payload (KP0), DCID=b7d78000e8737461"
"1019","252.453040877","192.168.100.1","192.168.100.144","DNS","105","Standard query response 0x4094 A clientservices.googleapis.com A 216.58.207.195"
"1020","252.453259939","192.168.100.144","accounts.google.com","TLSv1.3","97","Application Data"
"1021","252.466673858","accounts.google.com","192.168.100.144","QUIC","1292","Protected Payload (KP0)"
"1022","252.466673964","accounts.google.com","192.168.100.144","QUIC","388","Protected Payload (KP0)"
"1023","252.466673995","accounts.google.com","192.168.100.144","QUIC","284","Protected Payload (KP0)"
"1024","252.466674025","accounts.google.com","192.168.100.144","QUIC","76","Protected Payload (KP0)"
"1025","252.466865456","accounts.google.com","192.168.100.144","QUIC","233","Protected Payload (KP0)"
"1026","252.469301036","192.168.100.144","clientservices.googleapis.com","TCP","74","47684  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9370004 TSecr=0 WS=256"
"1027","252.471806114","accounts.google.com","192.168.100.144","TCP","66","https(443)  >  42382 [ACK] Seq=5425 Ack=715 Win=66816 Len=0 TSval=1456137933 TSecr=9370000"
"1028","252.473152296","192.168.100.144","accounts.google.com","QUIC","75","Protected Payload (KP0), DCID=b7d78000e8737461"
"1029","252.474692935","192.168.100.144","accounts.google.com","QUIC","80","Protected Payload (KP0), DCID=b7d78000e8737461"
"1030","252.479101059","192.168.100.144","1224.win.predchamp.com","TCP","74","50308  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9370007 TSecr=0 WS=256"
"1031","252.483789127","clientservices.googleapis.com","192.168.100.144","TCP","74","https(443)  >  47684 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3928978049 TSecr=9370004 WS=256"
"1032","252.486793185","192.168.100.144","clientservices.googleapis.com","TCP","66","47684  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9370009 TSecr=3928978049"
"1033","252.499095985","192.168.100.144","accounts.google.com","QUIC","75","Protected Payload (KP0), DCID=b7d78000e8737461"
"1034","252.499096459","192.168.100.144","clientservices.googleapis.com","TLSv1.3","583","Client Hello"
"1035","252.513619794","clientservices.googleapis.com","192.168.100.144","TCP","66","https(443)  >  47684 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3928978078 TSecr=9370011"
"1036","252.514533081","accounts.google.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1037","252.522413979","clientservices.googleapis.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"1038","252.522552097","clientservices.googleapis.com","192.168.100.144","TCP","1484","https(443)  >  47684 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=3928978087 TSecr=9370011 [TCP segment of a reassembled PDU]"
"1039","252.522595460","clientservices.googleapis.com","192.168.100.144","TCP","1484","https(443)  >  47684 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=3928978087 TSecr=9370011 [TCP segment of a reassembled PDU]"
"1040","252.522595577","clientservices.googleapis.com","192.168.100.144","TLSv1.3","494","Application Data"
"1041","252.525541561","192.168.100.144","clientservices.googleapis.com","TCP","66","47684  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9370018 TSecr=3928978087"
"1042","252.525723403","192.168.100.144","clientservices.googleapis.com","TCP","66","47684  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9370018 TSecr=3928978087"
"1043","252.525757540","192.168.100.144","clientservices.googleapis.com","TCP","66","47684  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9370018 TSecr=3928978087"
"1044","252.525757609","192.168.100.144","clientservices.googleapis.com","TCP","66","47684  >  https(443) [ACK] Seq=518 Ack=4683 Win=99072 Len=0 TSval=9370018 TSecr=3928978087"
"1045","252.553385842","192.168.100.144","clientservices.googleapis.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"1046","252.556654687","192.168.100.144","clientservices.googleapis.com","TLSv1.3","158","Application Data"
"1047","252.556686079","192.168.100.144","clientservices.googleapis.com","TLSv1.3","392","Application Data"
"1048","252.568357200","clientservices.googleapis.com","192.168.100.144","TLSv1.3","680","Application Data, Application Data"
"1049","252.571152916","clientservices.googleapis.com","192.168.100.144","TLSv1.3","97","Application Data"
"1050","252.571497622","192.168.100.144","clientservices.googleapis.com","TLSv1.3","97","Application Data"
"1051","252.575988221","clientservices.googleapis.com","192.168.100.144","TCP","66","https(443)  >  47684 [ACK] Seq=5328 Ack=1000 Win=67840 Len=0 TSval=3928978141 TSecr=9370026"
"1052","252.579348335","clientservices.googleapis.com","192.168.100.144","TLSv1.3","326","Application Data"
"1053","252.579379866","clientservices.googleapis.com","192.168.100.144","TLSv1.3","97","Application Data"
"1054","252.579491316","clientservices.googleapis.com","192.168.100.144","TLSv1.3","105","Application Data"
"1055","252.582365492","192.168.100.144","clientservices.googleapis.com","TCP","66","47684  >  https(443) [ACK] Seq=1031 Ack=5658 Win=104704 Len=0 TSval=9370033 TSecr=3928978136"
"1056","252.585080059","192.168.100.144","clientservices.googleapis.com","TLSv1.3","105","Application Data"
"1057","252.591037933","clientservices.googleapis.com","192.168.100.144","TCP","66","https(443)  >  47684 [ACK] Seq=5658 Ack=1031 Win=67840 Len=0 TSval=3928978156 TSecr=9370030"
"1058","252.599585942","clientservices.googleapis.com","192.168.100.144","TCP","66","https(443)  >  47684 [ACK] Seq=5658 Ack=1070 Win=67840 Len=0 TSval=3928978164 TSecr=9370033"
"1059","252.645272770","192.168.100.144","192.168.100.1","DNS","78","Standard query 0xf090 A www.googleapis.com"
"1060","252.645412348","192.168.100.1","192.168.100.144","DNS","238","Standard query response 0xf090 A www.googleapis.com A 142.250.74.42 A 142.250.74.74 A 172.217.21.170 A 216.58.207.202 A 142.250.74.106 A 142.250.74.138 A 142.250.74.170 A 216.58.207.234 A 216.58.211.10 A 142.250.74.10"
"1061","252.652319637","192.168.100.144","www.googleapis.com","QUIC","1292","Initial, DCID=9af09b867417b2dc, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING"
"1062","252.667583142","www.googleapis.com","192.168.100.144","QUIC","1292","Initial, SCID=9af09b867417b2dc, PKN: 1, ACK, CRYPTO, PADDING"
"1063","252.668575157","1224.win.predchamp.com","192.168.100.144","TCP","74","https(443)  >  50308 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=3850181906 TSecr=9370007 WS=512"
"1064","252.673656406","192.168.100.144","1224.win.predchamp.com","TCP","66","50308  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9370055 TSecr=3850181906"
"1065","252.675784498","192.168.100.144","1224.win.predchamp.com","TLSv1.2","583","Client Hello"
"1066","252.676280306","www.googleapis.com","192.168.100.144","QUIC","1292","Handshake, SCID=9af09b867417b2dc"
"1067","252.676280399","www.googleapis.com","192.168.100.144","QUIC","1292","Handshake, SCID=9af09b867417b2dc"
"1068","252.676621565","192.168.100.144","www.googleapis.com","QUIC","1292","Initial, DCID=9af09b867417b2dc, PKN: 2, ACK, PADDING"
"1069","252.678548886","192.168.100.144","www.googleapis.com","QUIC","83","Handshake, DCID=9af09b867417b2dc"
"1070","252.691292448","www.googleapis.com","192.168.100.144","QUIC","1283","Handshake, SCID=9af09b867417b2dc"
"1071","252.691381689","www.googleapis.com","192.168.100.144","QUIC","102","Protected Payload (KP0)"
"1072","252.698405124","192.168.100.144","www.googleapis.com","TCP","74","42118  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9370062 TSecr=0 WS=256"
"1073","252.701207212","192.168.100.144","www.googleapis.com","QUIC","83","Handshake, DCID=9af09b867417b2dc"
"1074","252.713891327","www.googleapis.com","192.168.100.144","TCP","74","https(443)  >  42118 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=937888783 TSecr=9370062 WS=256"
"1075","252.715736993","192.168.100.144","www.googleapis.com","TCP","66","42118  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=9370066 TSecr=937888783"
"1076","252.725117756","192.168.100.144","www.googleapis.com","QUIC","125","Handshake, DCID=9af09b867417b2dc"
"1077","252.725573009","192.168.100.144","www.googleapis.com","QUIC","113","Protected Payload (KP0), DCID=9af09b867417b2dc"
"1078","252.726046783","192.168.100.144","www.googleapis.com","QUIC","75","Protected Payload (KP0), DCID=9af09b867417b2dc"
"1079","252.726983432","192.168.100.144","www.googleapis.com","TLSv1.3","583","Client Hello"
"1080","252.727872160","192.168.100.144","www.googleapis.com","QUIC","696","Protected Payload (KP0), DCID=9af09b867417b2dc"
"1081","252.739932699","www.googleapis.com","192.168.100.144","QUIC","670","Protected Payload (KP0)"
"1082","252.739932825","www.googleapis.com","192.168.100.144","QUIC","135","Protected Payload (KP0)"
"1083","252.742235982","192.168.100.144","www.googleapis.com","QUIC","76","Protected Payload (KP0), DCID=9af09b867417b2dc"
"1084","252.742384759","www.googleapis.com","192.168.100.144","TCP","66","https(443)  >  42118 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=937888811 TSecr=9370069"
"1085","252.742520044","www.googleapis.com","192.168.100.144","QUIC","69","Protected Payload (KP0)"
"1086","252.753029676","www.googleapis.com","192.168.100.144","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"1087","252.753096594","www.googleapis.com","192.168.100.144","TCP","1484","https(443)  >  42118 [PSH, ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=937888822 TSecr=9370069 [TCP segment of a reassembled PDU]"
"1088","252.753096696","www.googleapis.com","192.168.100.144","TCP","1484","https(443)  >  42118 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=937888822 TSecr=9370069 [TCP segment of a reassembled PDU]"
"1089","252.753096769","www.googleapis.com","192.168.100.144","TLSv1.3","494","Application Data"
"1090","252.755120249","192.168.100.144","www.googleapis.com","TCP","66","42118  >  https(443) [ACK] Seq=518 Ack=1419 Win=90624 Len=0 TSval=9370076 TSecr=937888822"
"1091","252.755186821","192.168.100.144","www.googleapis.com","TCP","66","42118  >  https(443) [ACK] Seq=518 Ack=2837 Win=93440 Len=0 TSval=9370076 TSecr=937888822"
"1092","252.755386508","192.168.100.144","www.googleapis.com","TCP","66","42118  >  https(443) [ACK] Seq=518 Ack=4255 Win=96256 Len=0 TSval=9370076 TSecr=937888822"
"1093","252.755386551","192.168.100.144","www.googleapis.com","TCP","66","42118  >  https(443) [ACK] Seq=518 Ack=4683 Win=99072 Len=0 TSval=9370076 TSecr=937888822"
"1094","252.758721812","www.googleapis.com","192.168.100.144","QUIC","632","Protected Payload (KP0)"
"1095","252.758763485","www.googleapis.com","192.168.100.144","QUIC","244","Protected Payload (KP0)"
"1096","252.759428986","192.168.100.144","www.googleapis.com","TLSv1.3","130","Change Cipher Spec, Application Data"
"1097","252.760853562","192.168.100.144","www.googleapis.com","QUIC","77","Protected Payload (KP0), DCID=9af09b867417b2dc"
"1098","252.775284675","www.googleapis.com","192.168.100.144","TLSv1.3","680","Application Data, Application Data"
"1099","252.795832912","192.168.100.144","www.googleapis.com","QUIC","75","Protected Payload (KP0), DCID=9af09b867417b2dc"
"1100","252.800848108","www.googleapis.com","192.168.100.144","QUIC","67","Protected Payload (KP0)"
"1101","252.842075576","192.168.100.144","www.googleapis.com","TCP","66","42118  >  https(443) [ACK] Seq=582 Ack=5297 Win=101888 Len=0 TSval=9370098 TSecr=937888844"
"1102","252.865113792","1224.win.predchamp.com","192.168.100.144","TCP","66","https(443)  >  50308 [ACK] Seq=1 Ack=518 Win=43008 Len=0 TSval=3850182103 TSecr=9370056"
"1103","252.865355106","1224.win.predchamp.com","192.168.100.144","TLSv1.2","1514","Server Hello"
"1104","252.865421009","1224.win.predchamp.com","192.168.100.144","TCP","1514","https(443)  >  50308 [PSH, ACK] Seq=1449 Ack=518 Win=43008 Len=1448 TSval=3850182103 TSecr=9370056 [TCP segment of a reassembled PDU]"
"1105","252.865421067","1224.win.predchamp.com","192.168.100.144","TCP","1266","https(443)  >  50308 [PSH, ACK] Seq=2897 Ack=518 Win=43008 Len=1200 TSval=3850182103 TSecr=9370056 [TCP segment of a reassembled PDU]"
"1106","252.866011243","1224.win.predchamp.com","192.168.100.144","TLSv1.2","408","Certificate, Server Key Exchange, Server Hello Done"
"1107","252.867078372","192.168.100.144","1224.win.predchamp.com","TCP","66","50308  >  https(443) [ACK] Seq=518 Ack=1449 Win=90624 Len=0 TSval=9370104 TSecr=3850182103"
"1108","252.867214046","192.168.100.144","1224.win.predchamp.com","TCP","66","50308  >  https(443) [ACK] Seq=518 Ack=2897 Win=93440 Len=0 TSval=9370104 TSecr=3850182103"
"1109","252.867950913","192.168.100.144","1224.win.predchamp.com","TCP","66","50308  >  https(443) [ACK] Seq=518 Ack=4097 Win=96512 Len=0 TSval=9370104 TSecr=3850182103"
"1110","252.868022688","192.168.100.144","1224.win.predchamp.com","TCP","66","50308  >  https(443) [ACK] Seq=518 Ack=4439 Win=99328 Len=0 TSval=9370104 TSecr=3850182104"
"1111","252.900606926","192.168.100.144","1224.win.predchamp.com","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1112","252.901311368","192.168.100.144","1224.win.predchamp.com","TLSv1.2","775","Application Data"
"1113","253.090095964","1224.win.predchamp.com","192.168.100.144","TCP","66","https(443)  >  50308 [ACK] Seq=4439 Ack=611 Win=43008 Len=0 TSval=3850182328 TSecr=9370112"
"1114","253.090389186","1224.win.predchamp.com","192.168.100.144","TLSv1.2","356","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1115","253.090818552","1224.win.predchamp.com","192.168.100.144","TCP","66","https(443)  >  50308 [ACK] Seq=4729 Ack=1320 Win=42496 Len=0 TSval=3850182329 TSecr=9370112"
"1116","253.101053151","1224.win.predchamp.com","192.168.100.144","TLSv1.2","586","Application Data"
"1117","253.113847239","192.168.100.144","1224.win.predchamp.com","TCP","66","50308  >  https(443) [ACK] Seq=1320 Ack=5249 Win=105216 Len=0 TSval=9370165 TSecr=3850182328"
"1118","253.412484519","192.168.100.144","1224.win.predchamp.com","TCP","74","50312  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=9370240 TSecr=0 WS=256"
"1119","253.469646754","192.168.100.144","1224.win.predchamp.com","TLSv1.2","730","Application Data"
